,Title,Ingredients,Instructions,URL
706,시금치 흑미쌈밥,"['시금치(넓은 잎)10개', '흑미밥1공기', '양파20g', '참기름1큰술', '소금약간', '된장1큰술', '고추장1큰술', '다진호두½큰술', '다진땅콩½큰술', '물2큰술', '참기름1큰술', '깨소금약간']","['1. 시금치는 넓은 잎으로 준비해 주세요. 양파는 채 썰고, 호두와 땅콩은 다져주세요.', '2 분량의 재료들을 모두 섞어 쌈장을 만들고, 채 썬 양파를 팬에 충분히 볶아서 식힌 후 쌈장에 섞어주세요.', '3. 시금치는 끓는 물에 빠르게 데친 후 찬물에 헹구어 물기를 제거해 주세요.', '4. 밥이 뜨거울 때 참기름과 소금을 넣어 골고루 섞어 간을 한 후, 밥에 쌈장을 넣어 주먹처럼 뭉쳐 시금치로 감싸 쌈밥을 만들어 주세요.\r\n\r\n*Tip. 견과류 쌈장에 두부를 으깨 넣으면 고소하고 부드러운 맛을 더해 주기도 해요.\r\n시금치를 데칠 때는 냄비 뚜껑을 열고 빠르게 데쳐 찬물에 헹궈야 색도 살아있고, 영양소 파괴도 줄일 수 있으며 떫은 맛도 줄어들어요.\r\n기호에 따라 견과류 쌈장에는 볶은 양파를 빼고 사용해도 좋아요.']",https://wtable.co.kr/recipes/pJ43qUhJ7WV7PtBPQUZPw8DA?location=recipe_home
707,블루베리 요거트 주스,"['냉동 블루베리100g', '우유2컵', '플레인요거트1컵', '사과½개', '꿀1큰술']","['1. 사과는 갈기 좋은 크기로 4등분하고 블루베리와 요거트를 준비해 주세요.', '2. 분량의 재료를 블렌더에 넣고 곱게 갈아주세요.', '3. 곱게 간 블루베리 요거트를 유리컵에 담아 내면 완성이예요.\r\n\r\n*Tip. 기호에 따라서 꿀 대신 시럽이나 올리고당을 약간 넣어 주어도 좋습니다. 얼음 한 두개를 넣어 함께 갈아주면 더욱 시원하게 즐길 수 있답니다.']",https://wtable.co.kr/recipes/feJ7Leh5sTcWNGw5jfMKQYS5?location=recipe_home
708,오렌지 비트 샐러드,"['오렌지1개', '비트⅙개', '꽃상추20g', '치커리20g', '비타민10g', '연근½개', '건자두5개', '고춧가루⅓큰술', '매실액2큰술 반', '레몬즙1큰술', '참깨(갈은것)1큰술', '흑임자(갈은것)1큰술', '진간장1큰술', '들기름1큰술', '물1큰술']","['1. 오렌지는 껍질을 벗겨 원형으로 썰고, 연근과 비트는 얇게 슬라이스 해주세요.', '2. 연근은 끓는 물에 살짝 데쳐서 찬물에 헹궈 물기를 빼주세요.', '3. 분량의 재료들을 골고루 섞어 드레싱을 만들어주세요. (참깨와 흑임자를 곱게 갈아서 넣어주는게 좋답니다.)', '5. 준비된 채소들과 오렌지, 비트, 연근, 건자두를 골고루 섞어 그릇에 담고, 드레싱을 곁들이면 완성이예요.\r\n\r\n*Tip. 연근의 다른 식감과 맛을 원할 때는 약 불의 기름에 살짝 튀겨서 곁들여도 좋아요.\r\n연근은 자르면 단면이 검게 변하므로 찬물에 담그거나 식초물에 담가주세요.']",https://wtable.co.kr/recipes/HopCF6JGyL4WS1giMtfUfAJt?location=recipe_home
709,두부 미나리 볶음,"['두부 (부침용)작은팩 1모(180g)', '미나리1줌', '생새우살5개', '홍고추1개', '풋고추1개', '포도씨유약간', '소금약간', '국간장약간', '흑초 원액½큰술', '양조간장2큰술', '설탕1큰술', '매실액½큰술']","['1. 미나리 줄기는 깨끗이 손질하여 1cm 길이로 썰고, 두부는 으깨어 물기를 제거해 주세요. 새우살, 홍고추, 풋고추는 잘게 다져서 준비해 주세요.', '2. 순서1의 재료들을 모두 골고루 섞어, 소금간을 해주세요.', '3. 분량의 재료들을 섞어 초간장 소스를 만들어주세요.', '4. 달군 팬에 포도씨유를 두르고 순서2의 섞은 재료와 초간장 소스를 넣어 노르스름하게 볶아주세요.', '5. 그릇에 담아내면 완성입니다.\r\n\r\n*Tip. 두부를 너무 꽉 짜면 볶은 후 퍼석한 맛이 나기 쉬우므로 물기를 약간 남기고 짜주세요. 초간장 소스에 밥과 두부 미나리 볶음을 곁들이면 새콤하게 즐길수 있답니다.']",https://wtable.co.kr/recipes/DXKe6PP4wa4s4ZqevuQVbAnq?location=recipe_home
710,된장 닭구이,"['닭다리살1kg', '껍질콩10개', '풋마늘대2~3개', '홍피망¼개', '마늘2개', '된장½컵', '설탕4큰술', '미림2큰술', '정종2큰술']","['1. 껍질콩, 마늘, 풋마늘대, 홍피망을 채 썰어주세요.', '2. 닭다리살 가운데에 칼집을 넣고 뼈를 잘 제거해 주세요. 손질된 닭다리살에 분량의 재료로 만든 양념장을 골고루 발라주세요.', '3. 양념을 바른 닭고기는 잘 타기 때문에 약불로 구워내 주세요.', '4. 채소에 밑간을 해서 살짝 볶은 뒤 구운 닭고기 위에 올려주세요.', '5. 이쁜 그릇에 담아 맛있게 즐겨주세요.\r\n\r\n*Tip. 된장소스에 돼지고기나 다른 육류를 재워서 구워 먹어도 좋고 캠핑 가기 전 재워서 가져가도 좋아요.']",https://wtable.co.kr/recipes/nJkM5MdBgbo7PHgVoMcMSRgp?location=recipe_home
711,풋콩 옹심이탕,"['풋콩1컵', '찹쌀가루½컵', '물2컵', '꽃소금½작은술']","['1. 풋콩, 찹쌀가루, 소금을 준비해 주세요.', '2. 찹쌀가루에 소금과 약간의 물을 넣고 되직하게 반죽해 주세요.', '3. 반죽한 찹쌀가루로 동그랗게 옹심이를 빚어주세요.', '4. 풋콩과 물 2컵을 붓고 믹서기로 갈아주세요.', '5. 갈아놓은 풋콩을 냄비에 끓여줍니다. 물이 끓어오르면 옹심이를 넣고 한번 더 끓여주시고, 이 때 옹심이가 둥둥 떠오르면 다 익은거랍니다.', '6. 옹심이가 떠오르면 소금으로 간하여 그릇에 담아낸 뒤 따뜻할 때 맛있게 즐기세요.\r\n\r\n*Tip. 풋콩은 불린 후 겉껍질을 손으로 비벼 제거한 뒤 사용하는게 좋아요.']",https://wtable.co.kr/recipes/jqwyZFmSNnoE5vCoXSMRi7ZZ?location=recipe_home
712,깻잎 들깨탕,"['깻잎8장', '표고버섯1개', '백만송이버섯5줄기', '양송이버섯3개', '새송이버섯1개', '미나리7~8줄기', '홍고추½개', '통들깨1컵(들깨가루 2큰술)', '찹쌀가루½컵', '국간장1큰술', '항암육수5컵(카테고리 내 레시피 참조)']","['1. 버섯은 먹기 좋은 사이즈로 슬라이스 해주세요. 미나리는 세척하여 4cm 길이로 자르고 깻잎은 4등분 한 뒤, 홍고추는 씨를 제거하고 4cm 길이로 채 썰어주세요.', '2. 냄비에 들기름 1/2큰술을 두르고 손질된 버섯을 넣은 뒤 국간장 1큰술을 넣어 살짝 볶아주세요.', '3. 믹서기에 통들깨 1컵과 항암육수 5컵을 붓고 갈아주세요. 갈아놓은 통들깨는 체에 걸러서 순서2의 냄비에 부어 끓여주세요.', '4. 순서3의 냄비가 한번 끓어오르면 손질된 미나리와 깻잎, 홍고추를 넣고 찹쌀가루 1/2컵으로 걸쭉하게 농도를 맞춰주세요.', '5. 따뜻할 때 맛있게 즐기세요.\r\n\r\n*Tip. 들깨가루를 이용하는 것도 좋지만 통들깨를 갈아서 사용하는 게 더 고소해요.\r\n견과류를 넣어서 먹으면 아이들 두뇌발달에 도움을 주며, 몸에 쌓인 독소를 배출시켜 줍니다.']",https://wtable.co.kr/recipes/KoTtazP3MPGyCFw9rMdGFEr2?location=recipe_home
713,울금청,"['울금1kg', '황설탕500g', '꿀500g']","['1. 울금은 깨끗하게 세척한 후 슬라이스 해주세요.', '2. 슬라이스한 울금에 설탕과 꿀을 부어서 섞어 주세요.', '3. 항아리를 뜨거운 물로 소독하고, 순서 2의 울금을 항아리에 담아주면 완성이예요.\r\n\r\n*Tip. 울금가루와 꿀을 1:1로 혼합하여 울금청을 만들 수도 있답니다. 울금청을 만들어 놓으면 음식을 만들 때 유용하게 쓸 수 있어요!']",https://wtable.co.kr/recipes/FN5ey9PrrXEN4JhFV9j2DHMy?location=recipe_home
714,석류 김치,"['무3개(3kg)', '배춧잎15장(400g)', '굵은 소금1컵', '미나리30g', '실파30g', '밤10개', '밤10개', '대추5개', '마늘2톨', '생강½톨', '석이버섯5장(5g)', '청고추, 홍고추½개씩', '실고추10g', '잣15g', '깻가루약간', '구운 소금, 설탕적당히', '물5컵', '구운 소금3큰술']","['1. 미나리와 실파는 4cm로 썰고 잣과 깻가루, 다진마늘, 석이버섯은 손질하여 준비하고 청·홍고추는 편으로 썰고 대추와 밤은 채 썰어주세요. 무는 깨끗이 씻어 4cm 길이로 토막 내어 밑 부분을 1cm 정도 남기고 가로, 세로 1cm 간격으로 칼집을 넣어주세요.', '2. 배춧잎은 깨끗이 씻어서 칼집을 넣은 무와 함께 굵은 소금물에 절이고, 무 1개는 3㎝ 길이로 곱게 채썰어주세요.', '3. 실고추는 3㎝ 길이로 잘라놓고, 그릇에 채썰어놓은 무와 준비한 재료를 함께 넣어 버무린 뒤, 고운 소금과 설탕으로 간을 맞추어 소를 만들어주세요.', '4. 배춧잎과 무는 물기를 뺀 후, 만들어 놓은 소를 무의 칼집 사이 사이에 채워 넣고, 배춧잎으로 싸서 항아리에 차곡차곡 담아주세요.', '5. 김치국물을 만들어서 항아리에 붓고 숙성시켜주세요.\r\n\r\n*Tip. 김치를 담아서 1~2일 동안 실온에서 숙성시키고 냉장보관 해주세요.']",https://wtable.co.kr/recipes/N5TdV92GXVNLamHAJHcpCtKW?location=recipe_home
715,전복해조 비빔밥,"['전복2개', '밥1과 ½공기', '다시마채(염장)10g', '건세모가사리10g', '염장꼬시래기10g', '생톳10g', '숙주12g', '오이⅓개', '무우⅛쪽', '김가루약간', '양조식초1큰술', '설탕1큰술', '물4큰술', '고추장2큰술', '진간장⅓큰술', '설탕⅓큰술', '참기름1큰술', '물약간']","['1. 전복은 잘 손질해서 잘게 잘라주세요. 오이와 무는 가늘게 채 썰어 준비해 주시고, 해조류는 찬물에 여러 번 헹구어 짠맛을 빼줍니다.', '2. 분량의 재료들을 모두 넣고 골고루 섞어 비빔 양념장을 만들어 주세요.', '3. 해조류는 끓는 물에 한 번 데쳐내어 식초를 넣은 찬물에 담가 헹군 후 물기를 빼주세요.', '4. 순서 3의 데친 해조류는 촛물에 5분 정도 담가둡니다.', '5. 끓는 물에 숙주를 데친 후 찬물에 식혀 물기를 빼주세요. 채썬 무는 팬에 색이 나지 않게 볶은 뒤 소금과 참기름으로 무쳐주세요.', '6. 그릇에 밥을 담고 해조류와 김가루, 오이, 숙주, 무나물을 둘러 담고 생전복을 올리면 완성이예요.\r\n\r\n*Tip. 전복살을 분리할 때는 전복 아래의 뾰족하게 나온 부분의 껍질 사이에 숟가락을 살 깊숙이 밀어 넣고 껍질과 전복살을 분리해 주세요. 전복 이빨은 칼로 잘라서 제거하고 사용해야 해요.']",https://wtable.co.kr/recipes/SQArCuxzQkqPXQw1D6MouKEu?location=recipe_home
716,굴무밥,"['불린 쌀200g', '생굴100g', '무우100g', '물½컵', '진간장2큰술', '들기름1큰술', '굵은 고춧가루(맵지 않은 것)1큰술', '물2큰술', '다진마늘약간', '쪽파(또는 달래)약간', '통깨약간', '후추약간', '매실액약간']","['1. 쌀은 불려서 준비해 주세요. 무는 굵직하게 5cm 길이로 채 썰고, 쪽파는 송송 썰어 두세요.', '2. 냄비 또는 전기밥솥에 불린 쌀과 채 썬 무, 물을 넣고 센 불에서 밥을 지어주세요. 끓어오르면 뚜껑을 닫고 중불로 10분 정도 더 익혀주세요.', '3. 냄비가 끓어 김이 오르면 불을 끄고 굴을 넣은 뒤 뚜껑을 덮고 10분간 뜸을 들여주세요.', '4. 분량의 재료들을 모두 섞어서 양념장을 만들어 주세요.', '5. 그릇에 덜어 맛있게 즐기세요.\r\n\r\n*Tip. 쌀은 깨끗이 씻어 30분간 물에 불린 후 물기를 빼주세요. 굴은 소금물에 흔들어 헹궈주거나 무 즙을 갈아서 섞어 두었다가 헹궈주면 좋아요.']",https://wtable.co.kr/recipes/MZk7BWBcJASBWduCMMHUVju1?location=recipe_home
717,닭가슴살 깻잎전,"['닭가슴살1쪽', '새우5마리', '대파 (흰부분)¼대', '다진 마늘1큰술', '영양부추10g', '홍고추1개', '청고추1개', '깻잎8장', '간장⅓큰술', '포도씨유2큰술', '밀가루약간', '달걀1개', '소금약간']","['1. 닭가슴살, 새우살은 한 입 크기로 썰고, 부추, 대파, 청·홍고추는 작게 썰어 준비해 주세요.', '2. 닭가슴살과 새우살은 블렌더나 핸드믹서로 곱게 갈아주세요.', '3. 2에 부추, 대파, 마늘, 청·홍고 추, 간장을 넣고 골고루 섞어 반죽해 주세요.', '4. 깻잎의 양쪽 면에 밀가루를 가볍게 묻힌 뒤 털어주시고, 3의 반죽을 8개로 나누어서 깻잎 사이에 채워 넣어주세요.', '5. 달걀에 소금을 약간 넣고 잘 풀어준 뒤, 속을 채운 깻잎에 달걀물을 골고루 입혀주세요.', '6. 달군 팬에 포도씨유를 두르고 깻잎을 앞뒤로 뒤집어가며 고르게 익혀주세요. 속까지 잘 익혀야 하므로 중불로 부쳐주세요.', '7. 완성된 깻잎전을 접시에 예쁘게 담아주세요.\r\n\r\n*Tip. 새우는 다져서 넣기 전에 등쪽의 검은 실처럼 보이는 내장을 제거해주세요.\r\n전은 기름을 넉넉히 두르고 부쳐야 풍미가 살아난답니다.']",https://wtable.co.kr/recipes/x1MXmbfMjw66vXoMoPRMEZ5Z?location=recipe_home
718,마늘 찹쌀 삼계탕,"['영계2마리', '불린 찹쌀1컵', '황기30g', '통마늘6톨', '물1리터', '대파½개', '대추6개', '간장½큰술', '소금약간', '후추약간']","['1. 불린 찹쌀, 황기, 대추, 통마늘, 영계를 준비하고, 대파는 송송 썰어주세요.', '2. 영계는 꽁지의 기름기 많은 부분을 잘라주고, 안쪽 내장을 찬물에 깨끗이 씻어 핏기와 불순물을 닦아내주세요.', '3. 손질한 닭의 뱃속에 불린 찹쌀과 통마늘, 대추를 넣어 채워주세요. 한쪽 다리 뒷편에 칼집을 넣고 다른 한쪽 다리를 X자 모양으로 교차한 뒤 칼집을 낸 부분에 끼워 고정시켜 주세요.', '4. 냄비에 물을 넣고 황기, 간장, 영계를 넣고 한소끔 끓인 다음, 닭이 익을 때까지 약불로 40분 이상 푹 끓여주세요.', '5. 끓이면서 생기는 거품은 수시로 걷어내 주시고, 닭이 다 익으면 그릇에 내어 송송 썬 대파를 올린 후 기호에 따라 소금과 후추를 곁들여주세요.\r\n\r\n*Tip. 여름날 최고의 보양식으로 알려진 삼계탕은 대추, 은행은 물론 인삼, 당귀, 황기 등의 한약 재나 전복, 해삼과 같은 보양재료를 같이 넣어도 좋아요.']",https://wtable.co.kr/recipes/tPmyzzyUdPafrf3DJ4LnM53e?location=recipe_home
719,양배추 흑임자 무침,"['흑임자2~3큰술', '양배추⅓개', '소금⅓작은술', '참기름½작은술']","['1. 양배추는 채 썰어서 끓는 물에 30초간 데치고 찬 물에 헹궈서 물기를 빼주세요.', '2. 데친 양배추에 소금 1/3작은술, 참기름 1/2작은 술, 흑임자 2큰술을 넣고 무쳐서 그릇에 담아주세요.\r\n\r\n*Tip. 양배추를 쪄서 양념하여도 좋고, 데쳐서 쌈으로 먹어도 맛이 좋답니다.']",https://wtable.co.kr/recipes/2bXQSfLCKeT9Lik1P4r8t8bf?location=recipe_home
720,통현미 버섯 비빔밥,"['현미밥2공기', '느타리버섯100g', '표고버섯3~4개', '깻잎10장', '팽이버섯1팩', '우민찌 (소고기 갈은 것)100g', '포도씨유약간', '참기름1큰술', '맛간장 (조림,볶음용)2와 ½큰술', '물2큰술', '깨소금약간']","['1. 실파는 송송 썰어서 준비해 주시고, 느타리버섯은 가늘게 찢어서, 표고버섯과 깻잎은 얇게 채 썰어서 준비해 주세요.', '2. 분량의 재료를 모두 넣고 골고루 섞어서 비빔양 념장을 만들어 주세요.', '3. 팬에 포도씨유를 약간 두르고 우민찌를 넣어 핏기가 없도록 볶아 주세요.', '4. 팬에 포도씨유를 약간 두르고 느타리버섯, 표고 버섯을 먼저 볶다가 팽이버섯을 넣어 같이 살짝 볶아 주세요.', '5. 현미밥에 준비한 재료들을 곁들여 완성해 주세요.\r\n\r\n*Tip. 대부분의 버섯은 손질 시 겉에 묻은 먼지를 털어내거나 마른 행주로 닦아냅니다. 이물이 많이 묻은 경우에는 조리하기 직전에 씻어서 바로 사용하거나 물기를 제거한 후 사용하면 돼요. 버섯은 씻으면 풍미가 떨어지므로 가급적 씻지 않고 사용해주세요. 팽이버섯은 너무 오래 익히지 않는 것이 좋아요.']",https://wtable.co.kr/recipes/aexqt33pRtQKsmYjGuBTeRuV?location=recipe_home
721,김국,"['김6장', '대파¼대', '다진마늘⅓큰술', '진간장1큰술', '물4컵', '건새우10개', '소금약간', '참기름약간']","['1. 살짝 구운 김은 굵게 부수고, 대파는 송송 썰어서 준비해 주세요.', '2. 냄비에 물 4컵과 건새우를 넣고 물이 끓어오르면 김, 대파, 다진마늘, 진간장을 넣어 김이 풀어질 때까지 끓여주세요.', '3. 소금으로 간을 맞춘 후 불을 끄고 참기름을 약간 넣어 완성해 주세요.\r\n\r\n*Tip. 김을 구워서 끓여야 더 고소하고 비릿한 맛도 줄어든답니다. 취향에 따라 달걀을 넣어서 별미로 즐길 수도 있고, 김의 향을 더욱 살리고 싶다면 김을 요리 마지막에 넣고 끓여주시면 좋아요!']",https://wtable.co.kr/recipes/9XptEkGuaxeKqU5zK1H9sh5b?location=recipe_home
722,아스파라거스 자몽 샐러드,"['아스파라거스8개', '자몽1개', '오이고추2개', '적양파⅛개', '꽃상추6장', '소금, 후추약간', '식용유적당량', '발사믹 식초1큰술', '통후춧가루약간', '올리브유1큰술', '레몬즙½큰술', '소금약간']","['1. 아스파라거스는 밑동을 제거하고 껍질을 필러로 벗겨내 주세요. 자몽은 껍질을 제거하고 과육만 발라서 준비해 주세요.', '2. 분량의 재료들을 모두 골고루 잘 섞어 드레싱을 만들어 주세요.', '3. 달군 팬에 식용유를 두르고 아스파라거스를 넣어 약간 노르스름하게 볶아낸 후, 소금과 후추로 밑간을 해주세요.', '4. 그릇에 꽃상추, 구운 아스파라거스, 자몽, 채 썬 적양파, 오이고추를 담고 드레싱을 곁들이면 완성입니다.\r\n\r\n*Tip. 자몽은 껍질을 벗긴 후 안쪽에 한 개씩 떨어지는 질긴 막 사이에 칼집을 넣어 과육만 떼어내주세요.\r\n아스파라거스를 손질할 때는 단단한 밑동 부분은 2cm 정도 잘라낸 후 필러로 껍질을 벗겨 주어야 한결 먹기가 좋아요.']",https://wtable.co.kr/recipes/vt53pYdwQzPC5B7QEqSxhLUX?location=recipe_home
723,버섯 맑은 닭곰탕,"['느타리버섯100g', '만가닥버섯50g', '대파¼개', '소금, 후추약간', '참기름½큰술', '물1리터', '닭가슴살2개(550g)', '간장⅓큰술', '소금, 후추약간']","['1. 손질한 닭가슴살을 준비하고, 느타리버섯은 가늘게 찢어서 준비해 주세요.', '2. 냄비에 분량의 물과 닭가슴살을 넣고 끓여주세요. 물이 끓어오르면 불을 낮추고 닭가슴살을 익혀주세요.', '3. 익은 닭가슴살은 건져내고, 대파와 간장을 넣고 약불로 5분 정도 더 끓여주세요.', '4. 삶은 닭은 적당한 크기로 결을 따라 찢은 뒤 소금 약간과 참기름을 넣어 조물조물 무쳐놔주세요.', '5. 대파를 건져내고 준비된 닭육수에 느타리버섯, 만가닥버섯과 양념한 닭가슴살을 넣어 한 소끔 끓인 후 간을 맞춰주시면 완성이에요.', '6. 그릇에 옮겨 담아 맑고 담백한 국물을 즐겨보세요.\r\n\r\n*Tip. 닭가슴살은 약한 불로 익혀야 살이 부드러워져요. 만가닥버섯은 뭉쳐있는 밑둥을 잘라내고 사용하면 됩니다.']",https://wtable.co.kr/recipes/Pq2b1Mrbd9Y6Jzqho6AXJ1mf?location=recipe_home
724,통가지 찜,"['통가지2개', '전분½컵', '물1과 ½컵', '설탕4큰술', '다진마늘½작은술', '두반장¼작은술', '통마늘1개', '다진 청, 홍고추½개씩', '양파¼개']","['1. 분량의 소스 재료를 넣고 끓이다가 전분으로 농도를 맞춰 주세요.', '2. 깨끗하게 씻은 가지를 4등분으로 잘라주세요.', '3. 4등분한 가지에 전분가루를 골고루 무쳐주세요.', '4. 3의 가지를 김이 오른 찜솥에 10여 분 쪄주세요.', '5. 10여 분간 찐 가지 위에 1의 소스를 뜨거운 상태에서 부어주면 완성이예요.\r\n\r\n*Tip. 가지를 먹기 좋게 자른 후 팬에 구워서 소스를 뿌려 먹어도 좋아요.']",https://wtable.co.kr/recipes/BX8A6z9zZqMqzwP3Jc3bSSuD?location=recipe_home
725,버섯 된장 파스타,"['양송이버섯 (다른 버섯으로 대체 가능)100g', '파스타면180g', '간장½큰술', '된장½작은술', '치킨스톡¼조각', '설탕1작은술', '마늘5~6톨', '대파⅙개', '페페론치노 (청양고추로 대체 가능)2~3개', '후춧가루약간', '올리브유약간', '면수1컵', '파마산 치즈약간', '송송 썬 쪽파약간']","['끓는 물에 소금과 면을 넣고 10분간 삶아낸 후 채반에 덜어 주세요. 면수는 1컵 정도 따로 준비해주세요.', '버섯과 마늘은 편으로 썰어주세요. 대파는 송송 썰어주세요.', '달군팬에 기름을 약간 두르고 마늘, 대파, 페페론치노를 넣어 볶아주세요.', '버섯을 넣고 볶다가 면과, 면수, 스톡, 간장, 된장, 설탕을 넣고 볶아주세요.', '면에 소스가 배면 불을 끄고 쪽파와 후춧가루를 뿌려 주세요.', '접시에 완성된 파스타를 담고 기호에 따라 파마산 치즈를 뿌려 맛있게 즐겨주세요.']",https://wtable.co.kr/recipes/NpztjvYU7dHKShEz4HvyGfQL?location=recipe_home
726,포카치아,"['중력분250g', '박력분250g', '소금2작은술', '인스턴트 드라이이스트1과 ½작은술', '물250ml', '우유75ml', '올리브유50ml', '올리브유1큰술', '블랙 올리브6개', '파마산 치즈가루2큰술']","['*시작하기 전에\r\n1. 중력분, 박력분은 함께 체 쳐주세요. \r\n2. 물, 우유, 올리브유를 함께 섞은 후 중탕(또는 전자레인지)으로 따뜻하게 데워주세요.\r\n3. 블랙 올리브는 0.5cm 두께로 썰어주세요.\r\n\r\n1. 큰 볼에 체 친 중력분, 박력분, 소금, 인스턴트 드라이이스트를 넣고 거품기로 골고루 섞어주세요.\r\n2. 볼 가운데 동그랗게 홈을 만든 후 따뜻하게 (35~43℃) 데운 물, 우유, 올리브유를 넣어주세요.\r\n(tip. 액체 재료의 온도가 60℃ 이상이 되면 이스트가 죽을 수 있으니 주의하세요.)\r\n3. 순서2의 반죽이 한 덩어리가 될 때까지 주걱으로 섞은 후 손으로 빨래하듯이 힘을 주며 2분~2분 30초간 반죽해주세요.\r\n(tip. 포카치아는 많이 질은 반죽이에요. 반죽이 손에 많이 묻으면 덧밀가루를 조금씩 발라가며 반죽하세요.)', '4. 반죽이 한 덩어리가 되면 도마 또는 작업대 위에 올립니다. 반죽을 양손으로 잡고 바닥에 짓이기듯이 손바닥으로 눌러 펴주세요. 다시 반으로 접어 눌러 펴며 10~15분간 반죽합니다.\r\n5. 반죽을 둥글리기 한 후 볼에 넣어주세요. 큰 볼에 뜨거운 물을 넣고 그 위에 반죽을 넣은 볼을 올린 후 랩을 씌웁니다. 따뜻한 곳(28~30℃)에서 40~60분간 반죽이 2배의 크기가 될 때까지 1차 발효시켜주세요.\r\n6. 덧밀가루를 뿌린 도마나 작업대 위에 순서5의 반죽을 올립니다. 손바닥으로 눌러 가스를 뺀 후 스크래퍼로 약 200g씩 4등분해주세요.\r\n(tip. 반죽하는 방법에 따라 반죽 양이 조금씩 달라질 수 있어요. 반죽의 총 무게를 저울로 잰 후 4등분하세요.)', '7. 손으로 둥글리기 한 후 젖은 면보(또는 비닐)를 덮어 실온(27℃)에서 15~20분간 중간 발효시켜주세요.\r\n8. 유산지를 깐 오븐 팬 위에 포카치아를 올리고 손바닥으로 둥글 납작하게 누릅니다. 젖은 면보(또는 비닐)를 덮은 후 따뜻한 곳(28~30℃)에서 40~50분간 2차 발효시켜주세요.\r\n9. 윗면에 올리브유를 바르고 손가락으로 군데군데 꾹꾹 눌러 홈을 만들어요. 블랙 올리브를 올리고 꾹 누른 후 파마산 치즈가루를 뿌려주세요.', '10. 200℃로 예열된 오븐의 가운데 칸에서 15~18분간 구운 후 식힘망에 올려 식혀주세요.\r\n(tip. 굽는 중간 틀을 한 번 돌려주면 골고루 구워져요. 팬의 크기에 따라 2회로 나눠 구워요.)', '11. 이탈리안 정통 빵 치아바타를 맛있게 즐겨보세요.']",https://wtable.co.kr/recipes/A71vrvoEezFRd3TUAS8Ye2v6?location=recipe_home
727,모카 머핀,"['버터(실온)100g', '인스턴트 커피 가루1작은술', '설탕100g', '소금½작은술', '달걀1개', '박력분170g', '베이킹\xa0파우더1작은술', '플레인 요구르트(색량 가능)80g', '슈가파우더60g', '인스턴트 커피 가루½작은술', '우유2작은술']","['*시작하기 전에\r\n1. 버터와 달걀은 1시간 전에 냉장실에서 꺼내 실온에 놓아주세요. \r\n2. 머핀틀은 머핀 유산지를 깔아주세요. \r\n3. 박력분, 베이킹파우더는 함께 체쳐주세요.\r\n\r\n1. 큰 볼에 버터를 넣고 핸드믹서의 거품기로 낮은 단에서 30초~1분간 풀어요. \r\n(tip. 마요네즈처럼 부드러운 상태로 푸세요. 볼 옆면에 붙은 버터가 삼각뿔 모양이 되면 잘 풀어진 거예요.)\r\n2. 인스턴트 커피가루를 넣고 설탕과 소금을 2번에 나누어 넣으며 핸드믹서의 거품기로 낮은 단에서 2~3분간 휘핑해주세요.\r\n(tip. 입자가 큰 인스턴트 커피가루는 숟가락 뒷면으로 곱게 으깬 후 사용하세요.)\r\n3. 달걀을 넣고 핸드믹서의 거품기로 낮은 단에서 2분간 휘핑해주세요.\r\n(tip. 반죽이 부드러운 크림 상태가 될 때까지 휘핑하세요.) (180℃ 오븐 예열)', '4. 체 친 박력분, 베이킹파우더를 넣고 80% 정도 섞일 때까지 볼을 돌려가며 주걱으로 아래에서 위로 뒤집듯이 섞어주세요.\r\n5. 떠먹는 플레인 요구르트를 넣고 주걱으로 아래에서 위로 뒤집듯이 섞어주세요. \r\n(tip. 이 때 너무 많이 섞으면 머핀이 질겨지니 주의해주세요.)\r\n6. 짤주머니에 반죽을 담고 끝의 2.5cm 지점을 가위로 잘라요. 머핀 유산지를 깐 머핀 틀에 짤주머니를 수직으로 세우고 바닥부터 천천히 머핀 유산지의 80% 정도까지 반죽을 채워주세요.', '7. 180℃로 예열된 오븐의 가운데 칸에서 20~23분간 구운 후 틀에서 꺼내 식힘망에 올려 식혀주세요.\r\n(tip. 꼬지로 반죽을 찔렀을 때 반죽이 묻어나지 않으면 다 익은 거예요.)', '8. 볼에 슈가파우더, 인스턴트 커피가루, 우유를 넣고 거품기로 골고루 섞어주세요.\r\n(tip. 입자가 큰  인스턴트 커피가루는 숟가락 뒷면으로 곱게 으깬 후 사용하세요.)\r\n9. 아이싱을 짤주머니에 담고 스크래퍼로 밀어 앞쪽으로 모은 후 끝의 0.5cm 지점을 가위로 잘라주세요.\r\n10. 완전히 식은 모카 머핀 위에 아이싱을 지그재그로 짜 장식하거나 달팽이 모양으로 빈틈없이 짜 윗면을 완전히 덮어주세요.\r\n(tip. 포장할 때는 실온에서 30분간 아이싱을 완전히 굳힌 뒤에 담으세요.)', '10. 모카 머핀과 함께하는 여유로운 시간을 즐겨보세요!']",https://wtable.co.kr/recipes/mi8HaDezwNcrmZ7yjnSZA37j?location=recipe_home
